id,tracking_number,date,sender_id,sender_zipCode,receiver_id,receiver_address,service,quantity,actual_weight,rate,description,buy_in_store,extra_charge,agent_id
8680,ABC-006172,7/9/2020,20,75094,2080,SAI GON,SAIGON,1,15,3.5,MILK POWDER,,,ABC
8679,ABC-006171,7/9/2020,2514,75044,7242,SAI GON,SAIGON,1,15,3.5,MILK POWDER,,,ABC
8678,ABC-006170,7/9/2020,3980,75042,5431,DONG NAI,TINH,1,9.8,4.5,"TRA, VITAMINS, DUONG",,,ABC
8677,ABC-006169,7/9/2020,5181,75044,7375,BRVT,TINH,1,29.7,4.5,"MILK POWDER ENSURE, VITAMINS",,,ABC
8675,QUY-002273,7/9/2020,4854,20151,6806,SAI GON,SAIGON,2,66.45,4,"MAY LOC NUOC, 3M BĂNG",,,QUY
8674,ABC-006168,7/9/2020,5180,75044,7374,SAI GON,SAIGON,1,7.7,3.5,"SNACK, DEODORANT, TOOTHPASTE, THUOC DIET DAN,  MIENG LOC CAFE, CLOTHES",,,ABC
8673,QUY-002272,7/9/2020,5179,22204,7373,BINH DUONG,TINH,1,12.45,5,VITAMIN ,,28,QUY
8672,QUY-002271,7/9/2020,4854,20151,6806,SAI GON,SAIGON,1,52.65,4,1 MAY HAT    ,,60,QUY
8671,QUY-002270,7/9/2020,4676,22042,7372,BRVT,TINH,1,12.35,4.5,"SNACK, CHOCOLATE ",,,QUY
8670,ABC-006167,7/9/2020,3697,75074,4994,SAI GON,SAIGON,1,5,3.5,"SNACK, SHOES, KHAN",,,ABC
8669,QUY-002269,7/9/2020,2576,22003,3300,BAC LIEU,TINH,1,20.3,5,"MEDICATED OIL, SALONPAS, MEDICATED OIL    LA, MILK POWDER ENUSRE ",,,QUY
8668,QUY-002268,7/9/2020,1467,22151,1485,BRVT,TINH,1,19.95,5,"CLOTHES, SHOES, SANDALS, NON, TAT",,5,QUY
8667,QUY-002267,7/9/2020,1519,22901,1538,DONG NAI,TINH,1,19.25,5,"CLOTHES, VITAMIN, SHOES, CHOCOLATE, SOAP ",,14,QUY
8666,QUY-002266,7/9/2020,5178,22003,7371,SAI GON,SAIGON,1,19.95,4,"SHOES, CLOTHES, 1 LOA BOSE, VITAMIN",,13,QUY
8665,QUY-002265,7/9/2020,1207,22044,1228,SAI GON,SAIGON,1,13.45,4,"TRA CAC LOAI, VITAMIN, SNACK, LOTION CHONG NANG",,6,QUY
8664,ABC-006166,7/9/2020,5177,75098,7370,SAI GON,SAIGON,1,11,3.5,CHERRY,,91.5,ABC
8663,ABC-006165,7/9/2020,3527,75019,7369,SAI GON,SAIGON,1,5,3.5,"SNACK, VITAMINS",3,,ABC
8662,ABC-006164,7/9/2020,584,75067,590,DA NANG,TINH,1,29.3,4.5,"MILK POWDER, SHOES, VITAMINS, LOTION, MEDICATED OIL, SNACK , CLOTHES, SHAMPOO, BENGAY",44,,ABC
8661,ABC-006163,7/9/2020,5176,75094,7368,KHANH HOA,TINH,1,5.85,4.5,"THUOC EYE DROPS, VITAMINS, SNACK, MAY DO TIM",,,ABC
8660,ABC-006162,7/9/2020,584,75067,7033,SAI GON,SAIGON,1,9,3.5,"SOAP   C, SHOES, VITAMINS",,,ABC
8659,ABC-006161,7/9/2020,3069,28213,4060,KHANH HOA,TINH,1,9,4.5,"VITAMINS, CLOTHES, HAND BAG",,,ABC
8658,ABC-006160,7/9/2020,1942,75089,7367,HUE,TINH,1,15.5,4.5,"2 THUNG ENTRUST, 2 CHAI MEDICATED OIL",130,,ABC
8657,ABC-006159,7/9/2020,3498,,4695,SAI GON,SAIGON,1,23.8,3.5,"VITAMINS, SOAP, CLOTHES, HAND BAG, FOOD, DTSHIRTS CTSHIRTS RAU",,,ABC
8656,ABC-006158,7/9/2020,5046,75044,7136,HA NOI,TINH,1,5.4,4.5,"TSHIRTS, VITAMIN, TUI ",,,ABC
8655,ABC-006157,7/9/2020,2514,75044,7366,SAI GON,SAIGON,1,15,3.5,2 LOC MILK POWDER ENSURE ,,,ABC
8654,ABC-006156,7/8/2020,95,75482,7365,SAI GON,SAIGON,1,15.8,3.5,"SNACK, MILK POWDER, TA, VITAMINS",32,,ABC
8653,ABC-006155,7/8/2020,95,75482,4003,SAI GON,SAIGON,1,13.8,3.5,"SNACK,  ENSURE TRE EM",,,ABC
8652,ABC-006154,7/8/2020,95,75482,4003,SAI GON,SAIGON,1,24.8,3.5,"SNACK, FOOD HOP",,,ABC
8651,ABC-006153,7/8/2020,5175,75044,7364,HUE,TINH,1,20.5,4.5,"CLOTHES, GUMMY, DO RUA MAT, VITAMIN, TOYS",32,,ABC
8650,QUY-002264,7/8/2020,1288,21054,5016,SAI GON,SAIGON,1,7.2,4,6 LON MILK POWDER ENSURE ,,,QUY
8649,ABC-006152,7/8/2020,2571,,3292,SAI GON,SAIGON,1,38.1,3.5,"SNACK, CLOTHES, SHOES, MILK POWDER TAM, SHAMPOO, FOOD, COLLAGEN",,,ABC
8648,ABC-006151,7/8/2020,2622,75044,3586,VINH LONG,TINH,1,16.8,4.5,"VITAMINS, SNACK, LOTION",,,ABC
8647,ABC-006150,7/8/2020,3032,75089,5003,SAI GON,SAIGON,1,30,3.5,4 THUNG ENTRUST,120,,ABC
8646,ABC-006149,7/8/2020,5174,75035,7363,CAN THO,TINH,1,16.4,4.5,"VITAMINS, SHAMPOO, SNACK, THUOC HAIR COLOR CREME, SOAP",,,ABC
8645,ABC-006148,7/8/2020,4428,75044,6111,CAN THO,TINH,1,1,26,1 THUNG CHERRY,10,,ABC
8644,ABC-006147,7/8/2020,5173,75025,7362,SAI GON,SAIGON,1,5.3,3.5,"SHOES, CLOTHES",,,ABC
8643,ABC-006146,7/8/2020,1906,,3794,QUANG NGAI,TINH,1,8,4.5,"CLOTHES, VITAMINS , DO  , SHOES",,,ABC
8642,ABC-006145,7/8/2020,4569,75094,6321,SAI GON,SAIGON,1,13.8,3.5,"MILK POWDER ENSURE, SNACK, VITAMINS",,,ABC
8641,ABC-006144,7/8/2020,2270,75040,2874,TAY NINH,TINH,1,9.6,4.5,VITAMINS,,,ABC
8640,ABC-006143,7/8/2020,467,75082,472,CAN THO,TINH,1,23.2,4.5,"VITAMINS, SHOES, DAY NICH, CREAM",,,ABC
8639,QUY-002263,7/8/2020,1535,22044,6993,SAI GON,SAIGON,1,10,4,1 THUNG CHERRY ,,,QUY
8638,ABC-006142,7/8/2020,1994,75089,6277,PHU YEN,TINH,1,6.65,4.5,"SHAMPOO, VITAMINS, GIFTSET",,,ABC
8637,ABC-006141,7/8/2020,2892,75086,3776,DONG NAI,TINH,1,11.4,4.5,MILK POWDER ENSURE,,,ABC
8636,ABC-006140,7/8/2020,2734,75024,3549,SAI GON,SAIGON,1,6.4,3.5,"SNACK, VITAMINS",,,ABC
8635,ABC-006139,7/8/2020,4640,76244,7361,DONG THAP,CHERRY,1,1,26,1 THUNG CHERRY,10,,ABC
8634,ABC-006138,7/8/2020,4910,71602,7360,SAI GON,SAIGON,1,22.5,3.5,3 LOC MILK POWDER ,162,,ABC
8633,ABC-006137,7/8/2020,4931,79414,6946,DAK LAK,TINH,1,12.15,4.5,"MILK POWDER, PERFUME, MEDICATED OIL, WATCH",48,12,ABC
8632,ABC-006136,7/8/2020,691,75094,2026,KHANH HOA,TINH,1,13.5,4.5,"FOOD, SNACK, CLOTHES, VITAMINS",,,ABC
8631,ABC-006135,7/8/2020,691,75094,2512,KHANH HOA,TINH,1,21.5,4.5,"8 LON ENSURE, VITAMINS, SNACK, TOOTHBRUSH DANH RANG",74,,ABC
8630,ABC-006134,7/8/2020,5172,75088,7359,BRVT,TINH,1,8.4,4.5,"VITAMINS, DAY NICH, PERFUME, CLOTHES",,5,ABC
8629,ABC-006133,7/8/2020,3262,,4357,DONG NAI,TINH,1,45.8,4.5,"SNACK, VITAMINS, MAT ONG, ",,,ABC
8626,QUY-002260,7/7/2020,3106,22044,7358,DONG NAI,TINH,1,15.2,5,"CLOTHES, ZIPPO ",,15,QUY
8625,QUY-002259,7/7/2020,5170,28546,7356,SAI GON,SAIGON,1,54.3,4,"CLOTHES, SNACK, SUNGLASSES THUONG, VITAMIN",,,QUY
8624,QUY-002258,7/7/2020,5171,28546,7357,SAI GON,SAIGON,1,37.1,4,"CLOTHES, PERFUME, MILK POWDER, BOP, WATCH ",,40,QUY
8623,QUY-002257,7/7/2020,5170,28546,7356,SAI GON,SAIGON,1,21,4,"CLOTHES, SHOES, MILK POWDER, VITAMIN ",,,QUY
8622,QUY-002256,7/7/2020,1655,22044,7355,SAI GON,SAIGON,1,16.35,4,"VITAMIN, SHOES, LOTION, TSHIRTS, SALONPAS, SNACK CHOCOLATE, MEDICATED OILNONG, BAN CHAY DANH RANG, PERFUME ",,10,QUY
8621,QUY-002255,7/7/2020,1611,22044,7354,SAI GON,SAIGON,1,28.45,4,"CLOTHES, SHOES, SANDALS",,5,QUY
8620,QUY-002254,7/7/2020,5169,22044,7353,SAI GON,SAIGON,1,10.55,4,"MILK POWDER ENSURE, FUCOIDAN, VI, ADVIL, TRA, ",,20,QUY
8619,QUY-002253,7/7/2020,5168,20901,7352,SAI GON,SAIGON,1,10,4,1 THUNG CHERRY ,,,QUY
8618,ABC-006132,7/7/2020,718,75044,6253,QUANG NINH,TINH,1,9.75,4.5,"VITAMIN, SNACK, SHOES, TSHIRTS, CABLE,  TANG",22,,ABC
8617,ABC-006131,7/7/2020,5167,76137,7351,HUE,TINH,1,7.75,4.5,"MILK POWDER, GIAU XANH, VITAMIN",120,,ABC
8616,ABC-006130,7/7/2020,20,75094,1978,SAI GON,SAIGON,2,26,3.5,"SHOES TRANG TRI, DO DUNG NHA BEP",,50,ABC
8615,ABC-006129,7/7/2020,2715,75010,6238,SAI GON,SAIGON,1,33.5,3.5,MILK POWDER,,,ABC
8614,ABC-006128,7/7/2020,3537,75044,7267,HA NOI,TINH,1,20,4.5,"2 LOC MILK POWDER, 2 DO CAU CA",681,40,ABC
8613,ABC-006127,7/7/2020,4876,75147,6841,DONG NAI,TINH,1,6,4.5,"3 VITAMIN, TSHIRTS, TRANG RANG",61,,ABC
8612,ABC-006126,7/7/2020,2305,75703,2928,HAU GIANG,TINH,1,43.95,4.5,"SNACK, MILK POWDER, VITAMIN, MEDICATED OIL. FOOD, 12 LON PEDIASURE (ABC)",,212,ABC
8611,ABC-006125,7/7/2020,5166,75042,7350,SAI GON,SAIGON,1,9.5,3.5,"TA, SOAP, VITAMIN, MEDICATED OIL",44,,ABC
8610,ABC-006124,7/7/2020,124,75040,3595,SAI GON,SAIGON,1,21,3.5,"LOTION, SOAP, VITAMIN, CHIA SEED",,,ABC
8609,QUY-002252,7/7/2020,1878,22980,2339,VINH LONG,TINH,1,10.05,5,"Vitamin, CLOTHES",,3,QUY
8608,ABC-006123,7/7/2020,2715,75010,3515,SAI GON,SAIGON,1,43.5,3.5,"MILK POWDER BABY, 1 MAT ONG, 1 MACBOOK AIR (NEW/SEALED)",,90,ABC
8607,QUY-002251,7/7/2020,5165,22041,7349,BEN TRE,TINH,1,14.9,5,"hop mau la dua, hop  ENSURE noi",,,QUY
8606,ABC-006122,7/7/2020,1043,75042,1062,BRVT,TINH,1,13,4.5,"CLOTHES, HAND BAG XACH, MU, SHOES, TOYS",,,ABC
8605,ABC-006121,7/7/2020,2688,75098,3462,SAI GON,SAIGON,1,41,3.5,"VITAMIN, FOOD, TOOTHPASTE,   MEDICATED OIL, CHOCOLATE",,,ABC
8604,ABC-006120,7/7/2020,2667,75150,7348,HUE,TINH,1,13.1,4.5,"CLOTHES, VITAMIN, FACE MASK, LOTION",,,ABC
8603,QUY-002250,7/7/2020,4440,22152,7347,QUANG NAM,TINH,1,3.85,5,SUNGLASSES ,,20,QUY
8602,ABC-006119,7/7/2020,5164,,7346,Massachusetts,DOM,1,1,3.5,TSHIRTS // 770891972153,,,ABC
8601,ABC-006118,7/7/2020,3450,75110,7017,KHANH HOA,TINH,1,2.7,4.5,"UNDERWEAR, PERFUME,   ",,10,ABC
8600,ABC-006117,7/7/2020,4334,75040,5973,SAI GON,SAIGON,1,2.45,3.5,"GIFTSET, SALOPAS, LOTION",,,ABC
8599,ABC-006116,7/7/2020,2920,75067,7073,DA NANG,TINH,1,5.5,4.5,"PERFUME, LOTION, VITAMIN, SOAP, TOYS",,10,ABC
8598,ABC-006115,7/7/2020,63,75044,65,DONG NAI,TINH,1,50,4.5,"CLOTHES, GIFTSET, TOOTHPASTE, VITAMIN, SOAP, SNACK, 1 CHAI RUOU",,60,ABC
8597,ABC-006114,7/7/2020,2941,75070,7345,GIA LAI,TINH,1,5,4.5,CLOTHES,,,ABC
8596,QUY-002249,7/7/2020,5163,22031,7344,SAI GON,SAIGON,1,13,4,"CLOTHES, lotion",,,QUY
8595,QUY-002248,7/7/2020,3059,22003,7343,AN GIANG,TINH,1,3.85,5,"Vitamin, chai xit mui",,10,QUY
8594,ABC-006113,7/7/2020,2054,75350,2585,DONG NAI,TINH,1,15,4.5,"2 LOC MILK POWDER, 1 ICY HOT",117,,ABC
8593,ABC-006112,7/7/2020,2750,,3573,TAY NINH,TINH,2,78.15,4.5,"SNACK, FOOD, VITAMINS, MILK POWDER",34,-19,ABC
8592,QUY-002247,7/7/2020,5162,22032,7342,DONG NAI,TINH,1,15.7,5,"PERFUME, SNACK, vitamin,  DEODORANT, MEDICATED OIL",,5,QUY
8591,QUY-002246,7/7/2020,4698,21228,6533,SAI GON,SAIGON,1,10.85,4,"MILK POWDER, SHOES, TSHIRTS, khoan",,5,QUY
8590,QUY-002245,7/7/2020,5161,21114,7341,SAI GON,SAIGON,1,29.2,4,"SNACK, CLOTHES, LOTION, nuoc MIST",,,QUY
8589,QUY-002244,7/7/2020,4444,22030,7340,SAI GON,SAIGON,1,13.6,4,"SOAP, vitamin",,7,QUY
8588,QUY-002243,7/7/2020,4444,22030,7339,BRVT,TINH,1,26.2,5,"Vitamin, SNACK, MEDICATED OIL, dTSHIRTS cTSHIRTS, HAND BAG xach",,34,QUY
8587,QUY-002242,7/7/2020,5004,20019,7337,SAI GON,SAIGON,1,57.5,4,"CLOTHES, SHOES, mat ong, ta, FOOD, SNACK, TOOTHBRUSH",,,QUY
8586,QUY-002241,7/7/2020,5004,20019,7337,SAI GON,SAIGON,1,53.85,4,"CLOTHES, bo MEDICATED OIL phong, ta,",,,QUY
8585,QUY-002240,7/7/2020,5004,20019,7337,SAI GON,SAIGON,2,49.2,4,"CLOTHES, do   ",,,QUY
8584,ABC-006111,7/7/2020,3707,72653,7338,SAI GON,SAIGON,1,28,3.5,"CLOTHES, SNACK, TOOTHPASTE, SHOES, VITAMIN,   ",,,ABC
8583,QUY-002239,7/7/2020,5004,20019,7337,SAI GON,SAIGON,1,35.55,4,"CLOTHES, HAND BAG, SHOES",,,QUY
8582,QUY-002238,7/7/2020,3437,22556,4606,SAI GON,SAIGON,1,13,4,"MILK POWDER, vitamin, FOOD, LOTION",,,QUY
8581,QUY-002237,7/7/2020,4882,20707,6855,BAC LIEU,TINH,1,26.45,5,"SHOES, bop, SNACK, CLOTHES, vo ipad, Ipad 7, PERFUME, bengay, salonpas, hop dan mui",,110,QUY
8579,QUY-002236,7/7/2020,4943,22150,6964,SAI GON,SAIGON,1,12.3,4,"HAND SANITIZER, MILK POWDER tam, lotion",,,QUY
8578,ABC-006110,7/7/2020,659,75040,3192,SAI GON,SAIGON,1,26,3.5,6 MILK POWDER,,,ABC
8577,ABC-006109,7/7/2020,659,75040,666,KIEN GIANG,TINH,1,20,4.5,"CHIP, CLOTHES, NON,   ",,,ABC
8576,QUY-002235,7/7/2020,5160,22026,7336,SAI GON,SAIGON,1,56.65,4,"Vitamin, HAND BAG   ",,120,QUY
8575,QUY-002234,7/7/2020,5159,20899,7335,SAI GON,SAIGON,1,9.75,4,"Vitamin, MEDICATED OIL, lotion",,1,QUY
8574,ABC-006108,7/7/2020,3834,75040,7334,HAI PHONG,TINH,1,14,4.5,"MILK POWDER, VITAMIN, SNACK HO",54,,ABC
8573,QUY-002233,7/7/2020,3745,22043,5069,SAI GON,SAIGON,1,12,4,MILK POWDER,,3,QUY
8572,QUY-002232,7/7/2020,5158,22044,7333,SAI GON,SAIGON,1,22.85,4,"MILK POWDER, do   , vitamin",,,QUY
8571,ABC-006107,7/7/2020,4984,75044,7026,QUANG NINH,TINH,1,9.5,4.5,5 MILK POWDER,,,ABC
8570,ABC-006106,7/7/2020,631,75044,638,SAI GON,SAIGON,1,23.5,3.5,"FOOD, TOOTHPASTE, SOAP, PHU KIEN",,,ABC
8569,QUY-002231,7/6/2020,3567,21601,5508,BINH DUONG,TINH,1,14.4,5,12 LON MILK POWDER ENSURE ,130,,QUY
8568,ABC-006105,7/6/2020,5157,75040,7332,SAI GON,SAIGON,1,5.75,3.5,"VITAMINS, ICY HOT",,,ABC
8567,QUY-002230,7/6/2020,2019,22044,6383,QUANG NAM,TINH,1,7.2,5,6 LON MILK POWDER ENSURE ,,,QUY
8566,QUY-002229,7/6/2020,5156,22312,7331,SAI GON,SAIGON,1,14.4,4,12 LON MILK POWDER ENSURE ,,,QUY
8565,ABC-006104,7/6/2020,5155,75040,7330,SAI GON,SAIGON,1,16,3.5,"CLOTHES, SOAP, SHOES,   ",,,ABC
8564,ABC-006103,7/6/2020,2354,75048,2994,SAI GON,SAIGON,1,20,3.5,"TRA, FOOD, ZIPLOC, SUNGLASSES, PEANUT BUTTER, DRIED FRUIT,   ",,,ABC
8563,ABC-006102,7/6/2020,5154,75088,7329,SAI GON,SAIGON,1,44,3.5,"NUT, VITAMIN, SNACK, FOOD CANNED, SYRUP,   ",,,ABC
8562,ABC-006101,7/6/2020,2536,75044,4376,SAI GON,SAIGON,1,15.2,3.5,"CLOTHES, FOOD, ",,,ABC
8561,ABC-006100,7/6/2020,5153,75025,7328,HUE,TINH,1,6,4.5,VITAMINS,,,ABC
8560,ABC-006099,7/6/2020,4907,75035,6906,SAI GON,SAIGON,1,6.4,3.5,"FOOD, TSHIRTS, VITAMIN",,,ABC
8559,ABC-006098,7/6/2020,4907,75035,7140,SAI GON,SAIGON,1,4.8,3.5,"FOOD, HAND SANITIZER, VITAMIN, TSHIRTS, MEDICATED OIL",4.5,,ABC
8558,ABC-006097,7/6/2020,5152,75006,7327,SAI GON,CHERRY,1,5,26,1 THUNG CHERRY,,,ABC
8557,ABC-006096,7/6/2020,20,75094,7326,SAI GON,SAIGON,1,17,3.5,"2 LOC MILK POWDER, 1 MEDICATED OIL",164,,ABC
8556,ABC-006095,7/6/2020,5151,75010,7325,KIEN GIANG,TINH,1,6,4.5,"CLOTHES, VITAMIN",,,ABC
8555,ABC-006094,7/6/2020,3662,75042,7324,QUANG NAM,TINH,1,18,4.5,"1 IPAD (NEW/SEALED), NUOC YEN, VITAMIN, SYRUP, SAM LAT",,60,ABC
8554,ABC-006093,7/6/2020,5150,75007,7323,SAI GON,SAIGON,1,23.5,3.5,"SOAP NUOC, SOAP   C, MEDICATED OIL,   MEDICATED OIL",,71,ABC
8553,ABC-006092,7/6/2020,651,75077,3062,VINH LONG,TINH,1,16,4.5,"CLOTHES, VI NAM, BELT, VITAMIN",23,,ABC
8552,ABC-006091,7/6/2020,3849,75044,5220,TIEN GIANG,TINH,1,3.3,4.5,"3 PERFUME, 2 CHARGER",,50,ABC
8550,ABC-006089,7/6/2020,20,75094,6859,SAI GON,SAIGON,1,3.5,3.5,2 SHOES,,5,ABC
8549,ABC-006088,7/6/2020,5149,75070,7322,SAI GON,SAIGON,1,22,3.5,"CLOTHES, SHOES, GIFTSET, VO,   ",,15,ABC
8548,ABC-006087,7/6/2020,5148,75048,7321,QUANG NAM,TINH,1,7,4.5,CLOTHES BABY + NGUOI LON,,,ABC
8547,ABC-006086,7/6/2020,5147,75044,7320,SAI GON,SAIGON,1,17.8,3.5,"ENSURE, VITAMIN, CHIA SEED, MEDICATED OIL",173,,ABC
8546,ABC-006085,7/6/2020,5146,75243,7319,Pennsylvania,DOM,1,5,3,7.70878E+11,,,ABC
8545,ABC-006084,7/6/2020,5146,75243,7318,California,DOM,1,5,3,7.70878E+11,,,ABC
8544,ABC-006083,7/6/2020,5146,75243,7317,California,DOM,1,2,3,MASK - 770878249928,,,ABC
8543,QUY-002228,7/6/2020,5145,22044,7316,SAI GON,SAIGON,1,10,4,1 THUNG CHERRY ,,,QUY
8542,QUY-002227,7/6/2020,5145,22044,7315,KIEN GIANG,TINH,1,0,4.5,CANCEL // KHONG LIEN HE DUOC NGUOI NHAN,,,QUY
8539,ABC-006082,7/6/2020,1044,75044,1063,SAI GON,SAIGON,1,18,3.5,"QUAT, MILK POWDER, SNACK, FOOD BABY",,7,ABC
8538,ABC-006081,7/6/2020,5144,71111,7314,KIEN GIANG,TINH,1,13.5,4.5,"HAND BAG (C), TOYS, 1 IPHONE 6 PLUS (C), 1 IPHONE 7 PLUS (C), 1 SMART PHONE (C)",,170,ABC
8537,ABC-006080,7/6/2020,725,75089,7313,BRVT,TINH,1,2.5,4.5,MAY BLOOD PRESSURE MONITOR,,,ABC
8536,QUY-002224,7/5/2020,5143,22044,7312,SAI GON,SAIGON,1,10,4,1 THUNG CHERRY ,,,QUY
8535,QUY-002223,7/5/2020,2132,21030,2682,SAI GON,SAIGON,1,7.2,4,6 LON MILK POWDER ENSURE ,,,QUY
8534,ABC-006079,7/5/2020,2348,75243,6412,VINH LONG,TINH,1,21.8,4.5,"MILK POWDER ENSURE, CHIA SEED, CLOTHES",54,,ABC
8533,QUY-002222,7/5/2020,5142,22312,7311,SAI GON,SAIGON,1,13.8,4,"SHOES, SANDALS, PHAN, CLOTHES, BACKPACK, SUNGLASSES, DO    ",,15,QUY
8532,QUY-002221,7/5/2020,3233,22044,4317,QUANG NGAI,TINH,1,17.55,5,"VITAMIN, HEATED PAD, THUOC EYE DROPS",,30,QUY
8531,QUY-002220,7/5/2020,5141,21093,7310,TIEN GIANG,TINH,1,15.9,5,"VITAMIN, SNACK, DO LOT, VO, HAND SANITIZER ",,,QUY
8529,QUY-002219,7/5/2020,4098,20602,7309,HA TINH,TINH,1,15.1,5,"MILK POWDER ENSURE, CIGAR, MILK POWDER TAM, SNACK, VITAMIN, LOTION TAY RANG",,8,QUY
8528,QUY-002218,7/5/2020,1591,22044,1611,SAI GON,SAIGON,1,54.2,4,"MILK POWDER ENSURE, MEDICATED OIL, NUTS, PERFUME, HAND BAG, TRANG DIEM, CLOTHES",,20,QUY
8527,QUY-002217,7/5/2020,1591,22044,1611,SAI GON,SAIGON,1,19.5,4,"SHOES, CLOTHES, DAY NICH,  DEODORANT, LOTION, VITAMIN ",,15,QUY
8526,QUY-002216,7/5/2020,1899,20716,2363,SAI GON,SAIGON,1,22,4,"VITAMIN, SNACK ",,9,QUY
8525,QUY-002215,7/5/2020,5140,26836,7308,SAI GON,SAIGON,1,3.85,4,"IPHONE 7, IPHONE 5 (HU), IPHONE 4 , KINH DEO MAT, DO    ",,160,QUY
8524,QUY-002214,7/5/2020,1274,22042,1294,SAI GON,SAIGON,1,23.6,4,"CLOTHES, MILK POWDER, THUOC HAIR COLOR CREME, BANG SNACK CA NHAN, NUTS ",,,QUY
8523,QUY-002213,7/5/2020,2855,21029,7307,CAN THO,TINH,1,16.15,4.5,"MEDICATED OIL, SALONPAS, SNACK CHOCOLATE, VITAMIN, SHOES, GUM, BENGAY ",,,QUY
8522,QUY-002212,7/5/2020,5139,22044,7306,SAI GON,SAIGON,1,9.7,4,"HAND BAG XACH, SHOES, VITAMIN, MEDICATED OIL, TSHIRTS",,5,QUY
8521,QUY-002211,7/5/2020,2855,21029,3723,CAN THO,TINH,1,23.9,5,"MILK POWDER ENSURE, MEDICATED OIL, MEDICATED OIL, SALONPAS",,,QUY
8520,QUY-002210,7/5/2020,5139,22044,7305,SAI GON,SAIGON,1,16.1,4,"HAND BAG XACH, BOP CAM TAY, CLOTHES, MEDICATED OIL, LIPSTICK BONG, MAY GEL, SANDALS",,25,QUY
8519,QUY-002209,7/5/2020,3243,22044,6101,KHANH HOA,TINH,1,26.85,5,"SAM, LOTION PHAN, LIPSTICK, SUNGLASSES, SHAMPOO MEDICATED OIL, QUAN, VITAMIN ",,,QUY
8518,QUY-002208,7/5/2020,3243,22044,4331,CAN THO,TINH,1,9.75,5,"SAM, SNACK, LOTION, PHAN, SHAMPOO MEDICATED OIL",,,QUY
8516,ABC-006078,7/5/2020,788,75138,799,DA NANG,TINH,1,32.75,4.5,"TOOTHPASTE, TOOTHBRUSH, FOOD, NUTS, VITAMINS, GIFTSET, LOTION, SNACK",,,ABC
8515,ABC-006077,7/5/2020,5138,75089,7303,DA NANG,TINH,1,5,4.5,"MILK POWDER, VITAMINS",,,ABC
8514,ABC-006076,7/5/2020,329,75070,2113,SAI GON,SAIGON,1,1,26,1 THUNG CHERRY,,,ABC
8513,ABC-006075,7/5/2020,253,75044,257,SAI GON,SAIGON,1,24.5,3.5,SNACK   ,,,ABC
8512,ABC-006074,7/5/2020,4979,75089,7302,SAI GON,SAIGON,1,3,3.5,VITAMINS,,,ABC
8511,ABC-006073,7/5/2020,3773,75048,7301,SAI GON,SAIGON,1,10,3.5,"VITAMIN, 1 HAND BAG",,,ABC
8510,ABC-006072,7/5/2020,3812,75044,5172,DA NANG,TINH,1,14.65,4.5,"SHAMPOO, VITAMINS, SHOES THOM, DTSHIRTS CTSHIRTS RAU,   ",,,ABC
8509,QUY-002207,7/5/2020,4367,21703,6017,DONG NAI,TINH,1,14.4,5,12 LON MILK POWDER ENTRUST ,,,QUY
8508,ABC-006071,7/5/2020,201,75046,5413,KHANH HOA,TINH,1,41.5,4.5,"MILK POWDER, CLOTHES,  DEODORANT, OATMEAL, PERFUME",,20,ABC
8507,ABC-006070,7/5/2020,911,75007,926,HUE,TINH,1,7.5,4.5,6 MILK POWDER ENSURE,53.25,,ABC
8506,ABC-006069,7/5/2020,20,75094,7300,SAI GON,SAIGON,1,30,3,40 HOP FACE MASK ,,,ABC
8505,ABC-006068,7/5/2020,3450,75110,7017,KHANH HOA,TINH,1,2,4.5,DO LOT,,,ABC
8504,ABC-006067,7/5/2020,2085,79606,6259,CAN THO,TINH,1,14,4.5,"6 MILK POWDER ENTRUST,   MEDICATED OIL, SNACK, PERFUME",,10,ABC
8503,ABC-006066,7/5/2020,280,75228,284,SAI GON,SAIGON,1,23.5,3.5,"QUAN, MILK POWDER, FOOD,   ",,,ABC
8502,QUY-002206,7/5/2020,5137,22312,7299,SOC TRANG,TINH,1,7.2,4.5,6 LON MILK POWDER ENSURE ,,,QUY
8501,QUY-002205,7/5/2020,5136,20164,7298,SAI GON,SAIGON,1,7.2,4,6 LON MILK POWDER ENTRUST ,,,QUY
8500,QUY-002204,7/5/2020,5044,20947,7297,KHANH HOA,TINH,1,10,5,1 THUNG CHERRY ,,,QUY
8499,ABC-006065,7/5/2020,933,75390,7296,BINH DUONG,TINH,1,6.5,4.5,"LOTION, VITAMIN, MEDICATED OIL, LIPSTICK",,,ABC
8498,ABC-006064,7/5/2020,4293,75042,5908,SAI GON,SAIGON,1,13.8,3.5,"SNACK, NUT, LOTION, LOTION DUONG, VITAMINS, MEDICATED OIL DUONG TOC",,,ABC
8497,ABC-006063,7/5/2020,5135,75569,7295,VINH LONG,TINH,1,7,4.5,"SALONPAS, SHOES, VITAMINS, DAY NICH, DAM, DTSHIRTS CTSHIRTS RAU",85,,ABC
8496,ABC-006062,7/5/2020,822,75074,834,DA NANG,TINH,1,7.4,4.5,6 LON ENSURE,54,,ABC
8495,ABC-006061,7/5/2020,5134,75044,7294,SAI GON,SAIGON,1,49.6,3.5,"SNACK, SOAP, VITAMINS, LIPSTICK",,,ABC
8494,ABC-006060,7/5/2020,2691,75044,3471,PHU YEN,TINH,1,13.5,4.5,MILK POWDER ENSURE,,,ABC
